"Fusions"	"DB"	"Jackson"	"Fusion"	"Cosmic"	"ChiTaRS"	"TICdb"	"ConjoinG"	"Count"
"APIP--SLC1A2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APLP2--C7"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"3"
"APLP2--EIF2AK2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"APLP2--PLAT"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APLP2--TYK2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APOA2--ITPR2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"APOA2--TYK2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APOC1--RABEP1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APOC1--SLC38A4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APOE--ARFGEF2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APOE--CCT5"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"APOE--CLCN3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APOE--DSP"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APOE--IQGAP2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APOE--SNW1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APOL6--CUX2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APP--CCT8"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APPBP2--CA10"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APPL2--NR0B1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"APPL2--TUBA1C"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"AQP1--ARFGEF2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"AQP1--CFB"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"AQP1--TYK2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"AQP3--B2M"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"AR--NR4A3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARAP1--DYNC2H1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARAP1--SLC22A8"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARAP2--PDS5A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARAP2--PRRC1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARF3--WNT10B"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARFGAP3--FBLN1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARFGAP3--LSM10"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARFGAP3--PACSIN2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARFGEF1--CSPP1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARFGEF1--LGR5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARFGEF1--SHC1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARFGEF2--HNF4A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARFGEF2--TTLL9"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP1--CKAP5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP10--EDNRA"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP12--KIF5B"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"ARHGAP12--SVIL"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP17--RAB8B"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP17--TNRC6A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP18--C6orf191"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP18--THEMIS"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP19--CYB5A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP21--MSRB2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP21--THNSL1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP23--CCL18"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP23--CCR7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP23--STARD3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP23--ZSCAN2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP24--MAPK10"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"ARHGAP27--KIAA1267"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP29--DNAJC6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP31--CCDC37"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP32--PRDM10"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP39--ZNF16"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP39--ZNF34"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP42--KMO"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP42--SBF2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP5--L2HGDH"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP5--LSAMP"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP5--NPAS3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGAP6--KDM6A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGDIA--ACVRL1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGDIA--ERBB3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF1--SNRNP70"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"ARHGEF1--UCKL1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"ARHGEF10--C6orf103"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF10--RALYL"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF10L--EYA2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF10L--PAK4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF11--ALDH9A1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF11--CD48"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF11--PLEKHA6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF11--SHC1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF11--SMCP"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF12--CEP164"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF12--OAF"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF12--POU2F3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"ARHGEF16--ITK"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF17--P2RY2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF18--ACACB"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF18--TECR"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF2--CCT3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF2--EIF2C3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF2--S100A7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF3--ARF4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF3--CTNND2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF3--LTF"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF6--TMEM48"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF7--EXOC4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF7--PKIB"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARHGEF7--PTEN"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID1A--PRKCZ"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID1A--RPS6KA1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID1A--THSD7B"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID1A--UBE2U"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID1B--SAMD5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID1B--SASH1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID1B--SMOC2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID2--C12orf56"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID2--PTPRB"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID2--SPATS1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID2--SPSB2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID4A--NAA30"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID4B--IGFN1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID4B--KLHL12"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID4B--SCCPDH"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARID4B--SOX5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARIH1--SENP8"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARL1--UBE2N"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARL13B--EPHA6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARL15--ITGA1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARL15--PARP8"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARL16--CSNK1D"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARL5B--NSUN6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARL8A--UBE2T"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARL8B--CLASP2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARL8B--ITPR1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"3"
"ARL8B--USP4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARMC2--RTN4IP1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARMC7--CDR2L"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARMC8--CACNA2D2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARMC8--TF"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARMC9--BLVRB"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARMC9--PARD3B"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARMC9--PSMD1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARMC9--SSR2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARNT2--FAM183A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARNTL--BTBD10"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARPC1A--VAMP4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARPC1B--TRRAP"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARRB1--LY9"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARRB1--PRCP"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARRDC3--SGCD"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARSB--DMGDH"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARSG--CDK12"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ARV1--CAPN9"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"AS3MT--HERC4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"AS3MT--SUFU"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASAH1--DDX21"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASAH2--SGMS1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASAP1--ADCY2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASAP1--CDKN2B"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASAP1--IFLTD1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASAP1--KHDRBS3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASAP1--RIMS2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASAP1--TRAPPC9"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASAP2--MBOAT2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASB1--SH3BP4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASB3--CTPS"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASB3--MTA3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASB7--DEXI"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASB8--DGKA"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASCC1--CDH23"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASCC1--DNAJB12"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASCC2--MTMR3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASCC2--SF3A1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASCC3--TPD52L1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASCC3--WASF1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASH1L--GON4L"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"ASH1L--IQGAP3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASH1L--NSL1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASH1L--RC3H1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASH1L--RGS7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASH1L--RIT1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASH1L--SELL"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASH1L--SLC28A3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASH1L--SPRR2G"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASH1L--UBQLN4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASH1L--ZNF687"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASH2L--CASS4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASH2L--ZFYVE28"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASPH--CHMP1A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASPH--DCLK1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASPH--EIF4EBP1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASPH--TACC1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASTN2--PALM2-AKAP2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASTN2--TMEM38B"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASTN2--TNFAIP8L1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASXL1--C20orf160"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASXL1--DEFB118"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASXL2--DENND2A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASXL2--MINPP1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ASXL2--PPWD1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATAD1--ANKRD22"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATAD1--C10orf11"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATAD1--PAPSS2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATAD1--RNLS"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATAD2--KHDRBS3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATAD5--PSMA1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATAD5--QRICH1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATE1--DNAJB12"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATE1--NSMCE4A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATF2--SOS2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATF3--USH2A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATF6--ODZ3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"ATF6--VCL"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATF7IP--FAM83B"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATF7IP--TXNRD1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATF7IP--VIPR2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATG16L1--NGEF"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATG2A--C11orf48"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATG2B--TDRD9"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATG4C--LEPR"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATG5--EPHA7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATG5--GPR126"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATG5--MLLT4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATG5--NTM"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATG7--ARMC3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATG7--FHIT"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATG7--RSPH3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATG7--TBC1D5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATL2--MAP4K4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATL3--RTN3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATM--CARD18"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATMIN--GPR19"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATN1--ENO2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATN1--SUPT16H"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATOH8--LYG2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP10D--FAM133A"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"ATP11A--ADPRHL1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP11A--CARKD"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP11A--COL14A1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP11A--CYHR1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP11A--DHRS12"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP11A--ULK4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP11B--CCDC39"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP11B--FXR1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP11B--HECW1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP11B--MAP3K13"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP11B--NET1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP11B--TPRG1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP11C--CXorf66"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP13A3--DNAJC13"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP1A1--DDX21"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"ATP1A1--FN1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP1A1--IGSF3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP1B1--IL26"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP1B1--NRG1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP1B1--SIAE"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP1B1--THSD4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP1B2--SLC37A3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2A1--ATXN2L"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2A2--COL2A1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B1--C8orf34"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B1--CEP290"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B1--CORO1C"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B1--DCDC2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B1--EXOC4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B1--GRIP1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B1--IKBIP"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B1--LIN7A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B1--RBM19"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B1--YAF2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B4--OPTC"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B4--PRELP"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2B4--TFEB"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2C1--C18orf45"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2C1--COL6A6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2C1--CPNE4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2C1--MBNL1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2C2--WFDC1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP2C2--ZNF423"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP5A1--HAUS1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP5B--ANKS1A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP5B--THSD4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP5H--HN1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP5L--AHCYL2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP5L--UBE4A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP6AP1--CCT5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP6AP1--OPN1LW"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP6V0A1--STAT5B"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP6V0A4--TM4SF20"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP6V0D1--CFDP1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP6V1E1--C22orf45"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP7A--PTPRR"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP8A1--CRMP1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP8A1--PDS5A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP8A2--ALG5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP8B2--ADAR"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP8B4--OCA2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP9A--EPB41L1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP9A--TRPC4AP"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP9A--WFDC8"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP9A--ZFP64"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP9B--ATRX"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATP9B--LUC7L"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATPBD4--COX5A"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATPBD4--SHC4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATR--R3HDM2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATRN--C20orf194"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATRN--TNKS2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATRX--ABCB7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATRX--EFCAB4B"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATRX--LPAR4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATRX--MAGT1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"ATRX--SNTB2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
